ID,Vehicles
20170701093,21
20170701103,24
20170701113,26
20170701123,27
20170701133,27
20170701143,26
20170701153,26
20170701163,26
20170701173,27
20170701183,27
20170701193,28
20170701203,29
20170701213,28
20170701223,27
20170701233,25
20170702003,22
20170702013,19
20170702023,17
20170702033,16
20170702043,15
20170702053,15
20170702063,15
20170702073,16
20170702083,18
20170702093,21
20170702103,23
20170702113,25
20170702123,26
20170702133,26
20170702143,26
20170702153,25
20170702163,26
20170702173,26
20170702183,27
20170702193,28
20170702203,28
20170702213,28
20170702223,27
20170702233,25
20170703003,22
20170703013,19
20170703023,17
20170703033,16
20170703043,15
20170703053,15
20170703063,15
20170703073,17
20170703083,19
20170703093,21
20170703103,24
20170703113,26
20170703123,27
20170703133,27
20170703143,27
20170703153,27
20170703163,27
20170703173,28
20170703183,29
20170703193,29
20170703203,30
20170703213,30
20170703223,29
20170703233,27
20170704003,24
20170704013,21
20170704023,19
20170704033,18
20170704043,17
20170704053,17
20170704063,17
20170704073,18
20170704083,20
20170704093,23
20170704103,26
20170704113,28
20170704123,28
20170704133,28
20170704143,28
20170704153,28
20170704163,28
20170704173,28
20170704183,29
20170704193,30
20170704203,30
20170704213,30
20170704223,29
20170704233,27
20170705003,24
20170705013,21
20170705023,19
20170705033,17
20170705043,17
20170705053,17
20170705063,17
20170705073,18
20170705083,20
20170705093,23
20170705103,26
20170705113,28
20170705123,29
20170705133,29
20170705143,28
20170705153,28
20170705163,28
20170705173,29
20170705183,30
20170705193,31
20170705203,31
20170705213,31
20170705223,30
20170705233,28
20170706003,26
20170706013,23
20170706023,21
20170706033,20
20170706043,19
20170706053,19
20170706063,19
20170706073,21
20170706083,23
20170706093,25
20170706103,28
20170706113,30
20170706123,31
20170706133,31
20170706143,31
20170706153,31
20170706163,31
20170706173,31
20170706183,32
20170706193,33
20170706203,33
20170706213,33
20170706223,32
20170706233,30
20170707003,27
20170707013,24
20170707023,22
20170707033,21
20170707043,20
20170707053,20
20170707063,20
20170707073,21
20170707083,23
20170707093,26
20170707103,29
20170707113,31
20170707123,32
20170707133,32
20170707143,31
20170707153,31
20170707163,31
20170707173,32
20170707183,33
20170707193,33
20170707203,34
20170707213,34
20170707223,33
20170707233,31
20170708003,28
20170708013,25
20170708023,23
20170708033,22
20170708043,21
20170708053,21
20170708063,21
20170708073,22
20170708083,24
20170708093,27
20170708103,30
20170708113,32
20170708123,33
20170708133,33
20170708143,32
20170708153,32
20170708163,32
20170708173,33
20170708183,34
20170708193,34
20170708203,35
20170708213,35
20170708223,33
20170708233,31
20170709003,29
20170709013,26
20170709023,24
20170709033,22
20170709043,21
20170709053,21
20170709063,21
20170709073,22
20170709083,24
20170709093,27
20170709103,30
20170709113,32
20170709123,33
20170709133,33
20170709143,32
20170709153,32
20170709163,32
20170709173,32
20170709183,33
20170709193,34
20170709203,34
20170709213,34
20170709223,33
20170709233,31
20170710003,28
20170710013,26
20170710023,24
20170710033,22
20170710043,22
20170710053,21
20170710063,22
20170710073,23
20170710083,25
20170710093,28
20170710103,31
20170710113,33
20170710123,34
20170710133,34
20170710143,33
20170710153,33
20170710163,34
20170710173,34
20170710183,35
20170710193,36
20170710203,36
20170710213,36
20170710223,35
20170710233,33
20170711003,30
20170711013,28
20170711023,26
20170711033,24
20170711043,23
20170711053,23
20170711063,24
20170711073,25
20170711083,27
20170711093,29
20170711103,32
20170711113,34
20170711123,35
20170711133,35
20170711143,34
20170711153,34
20170711163,34
20170711173,35
20170711183,36
20170711193,36
20170711203,37
20170711213,36
20170711223,35
20170711233,33
20170712003,30
20170712013,28
20170712023,26
20170712033,24
20170712043,23
20170712053,23
20170712063,24
20170712073,25
20170712083,27
20170712093,30
20170712103,32
20170712113,34
20170712123,35
20170712133,35
20170712143,35
20170712153,35
20170712163,35
20170712173,36
20170712183,37
20170712193,37
20170712203,38
20170712213,38
20170712223,37
20170712233,35
20170713003,32
20170713013,30
20170713023,27
20170713033,26
20170713043,25
20170713053,25
20170713063,26
20170713073,27
20170713083,29
20170713093,32
20170713103,35
20170713113,37
20170713123,38
20170713133,38
20170713143,37
20170713153,37
20170713163,37
20170713173,38
20170713183,39
20170713193,39
20170713203,40
20170713213,40
20170713223,39
20170713233,36
20170714003,34
20170714013,31
20170714023,29
20170714033,27
20170714043,27
20170714053,26
20170714063,27
20170714073,28
20170714083,30
20170714093,33
20170714103,35
20170714113,37
20170714123,38
20170714133,38
20170714143,38
20170714153,37
20170714163,38
20170714173,38
20170714183,39
20170714193,40
20170714203,40
20170714213,40
20170714223,39
20170714233,37
20170715003,34
20170715013,31
20170715023,29
20170715033,28
20170715043,27
20170715053,27
20170715063,27
20170715073,29
20170715083,31
20170715093,33
20170715103,36
20170715113,38
20170715123,39
20170715133,39
20170715143,39
20170715153,38
20170715163,38
20170715173,39
20170715183,40
20170715193,41
20170715203,41
20170715213,41
20170715223,40
20170715233,37
20170716003,35
20170716013,32
20170716023,30
20170716033,28
20170716043,27
20170716053,27
20170716063,27
20170716073,29
20170716083,30
20170716093,33
20170716103,36
20170716113,38
20170716123,39
20170716133,39
20170716143,38
20170716153,38
20170716163,38
20170716173,38
20170716183,39
20170716193,40
20170716203,40
20170716213,40
20170716223,39
20170716233,37
20170717003,34
20170717013,32
20170717023,29
20170717033,28
20170717043,27
20170717053,27
20170717063,28
20170717073,29
20170717083,31
20170717093,34
20170717103,36
20170717113,39
20170717123,39
20170717133,39
20170717143,39
20170717153,39
20170717163,39
20170717173,40
20170717183,41
20170717193,41
20170717203,42
20170717213,42
20170717223,41
20170717233,39
20170718003,36
20170718013,33
20170718023,31
20170718033,30
20170718043,29
20170718053,29
20170718063,29
20170718073,30
20170718083,32
20170718093,35
20170718103,37
20170718113,39
20170718123,40
20170718133,40
20170718143,40
20170718153,39
20170718163,39
20170718173,40
20170718183,41
20170718193,41
20170718203,42
20170718213,42
20170718223,40
20170718233,38
20170719003,36
20170719013,33
20170719023,31
20170719033,29
20170719043,28
20170719053,28
20170719063,29
20170719073,30
20170719083,32
20170719093,34
20170719103,37
20170719113,39
20170719123,40
20170719133,40
20170719143,40
20170719153,40
20170719163,40
20170719173,40
20170719183,41
20170719193,42
20170719203,43
20170719213,43
20170719223,41
20170719233,39
20170720003,37
20170720013,34
20170720023,32
20170720033,31
20170720043,30
20170720053,30
20170720063,30
20170720073,32
20170720083,34
20170720093,36
20170720103,39
20170720113,41
20170720123,42
20170720133,42
20170720143,42
20170720153,41
20170720163,42
20170720173,42
20170720183,43
20170720193,44
20170720203,44
20170720213,44
20170720223,43
20170720233,41
20170721003,38
20170721013,35
20170721023,33
20170721033,31
20170721043,31
20170721053,30
20170721063,31
20170721073,32
20170721083,34
20170721093,37
20170721103,39
20170721113,41
20170721123,42
20170721133,42
20170721143,42
20170721153,41
20170721163,41
20170721173,42
20170721183,43
20170721193,43
20170721203,44
20170721213,44
20170721223,43
20170721233,40
20170722003,38
20170722013,35
20170722023,33
20170722033,31
20170722043,31
20170722053,31
20170722063,31
20170722073,32
20170722083,34
20170722093,37
20170722103,40
20170722113,42
20170722123,42
20170722133,42
20170722143,42
20170722153,42
20170722163,42
20170722173,42
20170722183,43
20170722193,44
20170722203,44
20170722213,44
20170722223,43
20170722233,40
20170723003,38
20170723013,35
20170723023,33
20170723033,31
20170723043,30
20170723053,30
20170723063,30
20170723073,31
20170723083,33
20170723093,36
20170723103,39
20170723113,41
20170723123,41
20170723133,41
20170723143,41
20170723153,40
20170723163,41
20170723173,41
20170723183,42
20170723193,43
20170723203,43
20170723213,43
20170723223,42
20170723233,39
20170724003,37
20170724013,34
20170724023,32
20170724033,30
20170724043,30
20170724053,30
20170724063,30
20170724073,31
20170724083,33
20170724093,36
20170724103,39
20170724113,41
20170724123,42
20170724133,42
20170724143,41
20170724153,41
20170724163,41
20170724173,42
20170724183,43
20170724193,43
20170724203,44
20170724213,44
20170724223,43
20170724233,41
20170725003,38
20170725013,35
20170725023,33
20170725033,31
20170725043,31
20170725053,30
20170725063,31
20170725073,32
20170725083,34
20170725093,36
20170725103,39
20170725113,41
20170725123,42
20170725133,42
20170725143,41
20170725153,41
20170725163,41
20170725173,42
20170725183,42
20170725193,43
20170725203,43
20170725213,43
20170725223,42
20170725233,40
20170726003,37
20170726013,34
20170726023,32
20170726033,30
20170726043,30
20170726053,29
20170726063,30
20170726073,31
20170726083,33
20170726093,36
20170726103,38
20170726113,40
20170726123,41
20170726133,41
20170726143,41
20170726153,41
20170726163,41
20170726173,41
20170726183,42
20170726193,43
20170726203,44
20170726213,43
20170726223,42
20170726233,40
20170727003,38
20170727013,35
20170727023,33
20170727033,31
20170727043,31
20170727053,31
20170727063,31
20170727073,32
20170727083,34
20170727093,37
20170727103,40
20170727113,42
20170727123,43
20170727133,43
20170727143,42
20170727153,42
20170727163,42
20170727173,43
20170727183,43
20170727193,44
20170727203,44
20170727213,44
20170727223,43
20170727233,41
20170728003,38
20170728013,35
20170728023,33
20170728033,32
20170728043,31
20170728053,31
20170728063,31
20170728073,32
20170728083,34
20170728093,37
20170728103,39
20170728113,41
20170728123,42
20170728133,42
20170728143,41
20170728153,41
20170728163,41
20170728173,42
20170728183,43
20170728193,43
20170728203,44
20170728213,43
20170728223,42
20170728233,40
20170729003,38
20170729013,35
20170729023,33
20170729033,31
20170729043,30
20170729053,30
20170729063,31
20170729073,32
20170729083,34
20170729093,36
20170729103,39
20170729113,41
20170729123,42
20170729133,42
20170729143,41
20170729153,41
20170729163,41
20170729173,42
20170729183,42
20170729193,43
20170729203,43
20170729213,43
20170729223,42
20170729233,40
20170730003,37
20170730013,34
20170730023,32
20170730033,30
20170730043,30
20170730053,29
20170730063,30
20170730073,31
20170730083,32
20170730093,35
20170730103,38
20170730113,40
20170730123,40
20170730133,40
20170730143,40
20170730153,39
20170730163,40
20170730173,40
20170730183,41
20170730193,41
20170730203,42
20170730213,42
20170730223,40
20170730233,38
20170731003,36
20170731013,33
20170731023,31
20170731033,29
20170731043,29
20170731053,28
20170731063,29
20170731073,30
20170731083,32
20170731093,35
20170731103,37
20170731113,39
20170731123,40
20170731133,40
20170731143,40
20170731153,40
20170731163,40
20170731173,40
20170731183,41
20170731193,42
20170731203,42
20170731213,42
20170731223,41
20170731233,39
20170801003,36
20170801013,34
20170801023,31
20170801033,30
20170801043,29
20170801053,29
20170801063,29
20170801073,30
20170801083,32
20170801093,35
20170801103,38
20170801113,39
20170801123,40
20170801133,40
20170801143,40
20170801153,39
20170801163,39
20170801173,40
20170801183,41
20170801193,41
20170801203,42
20170801213,41
20170801223,40
20170801233,38
20170802003,35
20170802013,32
20170802023,30
20170802033,29
20170802043,28
20170802053,28
20170802063,28
20170802073,29
20170802083,31
20170802093,34
20170802103,36
20170802113,38
20170802123,39
20170802133,39
20170802143,39
20170802153,39
20170802163,39
20170802173,39
20170802183,40
20170802193,41
20170802203,42
20170802213,41
20170802223,40
20170802233,38
20170803003,36
20170803013,33
20170803023,31
20170803033,29
20170803043,29
20170803053,29
20170803063,29
20170803073,30
20170803083,32
20170803093,35
20170803103,38
20170803113,40
20170803123,41
20170803133,41
20170803143,40
20170803153,40
20170803163,40
20170803173,40
20170803183,41
20170803193,42
20170803203,42
20170803213,42
20170803223,41
20170803233,39
20170804003,36
20170804013,33
20170804023,31
20170804033,29
20170804043,29
20170804053,28
20170804063,29
20170804073,30
20170804083,32
20170804093,34
20170804103,37
20170804113,39
20170804123,40
20170804133,40
20170804143,39
20170804153,39
20170804163,39
20170804173,40
20170804183,40
20170804193,41
20170804203,42
20170804213,41
20170804223,40
20170804233,38
20170805003,35
20170805013,33
20170805023,30
20170805033,29
20170805043,28
20170805053,28
20170805063,28
20170805073,29
20170805083,32
20170805093,34
20170805103,37
20170805113,39
20170805123,40
20170805133,40
20170805143,39
20170805153,39
20170805163,39
20170805173,39
20170805183,40
20170805193,41
20170805203,41
20170805213,41
20170805223,40
20170805233,38
20170806003,35
20170806013,32
20170806023,30
20170806033,28
20170806043,27
20170806053,27
20170806063,27
20170806073,28
20170806083,30
20170806093,33
20170806103,36
20170806113,38
20170806123,38
20170806133,38
20170806143,38
20170806153,37
20170806163,37
20170806173,38
20170806183,39
20170806193,39
20170806203,40
20170806213,40
20170806223,38
20170806233,36
20170807003,34
20170807013,31
20170807023,29
20170807033,27
20170807043,26
20170807053,26
20170807063,27
20170807073,28
20170807083,30
20170807093,33
20170807103,35
20170807113,37
20170807123,38
20170807133,38
20170807143,38
20170807153,38
20170807163,38
20170807173,39
20170807183,39
20170807193,40
20170807203,41
20170807213,40
20170807223,39
20170807233,37
20170808003,34
20170808013,32
20170808023,29
20170808033,28
20170808043,27
20170808053,27
20170808063,27
20170808073,28
20170808083,30
20170808093,33
20170808103,36
20170808113,38
20170808123,38
20170808133,38
20170808143,38
20170808153,37
20170808163,38
20170808173,38
20170808183,39
20170808193,39
20170808203,40
20170808213,40
20170808223,38
20170808233,36
20170809003,33
20170809013,31
20170809023,28
20170809033,27
20170809043,26
20170809053,26
20170809063,26
20170809073,27
20170809083,29
20170809093,32
20170809103,35
20170809113,37
20170809123,38
20170809133,38
20170809143,37
20170809153,37
20170809163,37
20170809173,38
20170809183,39
20170809193,40
20170809203,40
20170809213,40
20170809223,39
20170809233,37
20170810003,34
20170810013,32
20170810023,29
20170810033,28
20170810043,27
20170810053,27
20170810063,28
20170810073,29
20170810083,31
20170810093,34
20170810103,36
20170810113,38
20170810123,39
20170810133,39
20170810143,39
20170810153,39
20170810163,39
20170810173,39
20170810183,40
20170810193,41
20170810203,41
20170810213,41
20170810223,40
20170810233,38
20170811003,35
20170811013,32
20170811023,30
20170811033,28
20170811043,28
20170811053,27
20170811063,28
20170811073,29
20170811083,31
20170811093,34
20170811103,36
20170811113,38
20170811123,39
20170811133,39
20170811143,38
20170811153,38
20170811163,38
20170811173,39
20170811183,40
20170811193,40
20170811203,41
20170811213,41
20170811223,39
20170811233,37
20170812003,35
20170812013,32
20170812023,30
20170812033,28
20170812043,28
20170812053,27
20170812063,28
20170812073,29
20170812083,31
20170812093,34
20170812103,36
20170812113,38
20170812123,39
20170812133,39
20170812143,39
20170812153,38
20170812163,39
20170812173,39
20170812183,40
20170812193,41
20170812203,41
20170812213,41
20170812223,40
20170812233,37
20170813003,35
20170813013,32
20170813023,30
20170813033,28
20170813043,27
20170813053,27
20170813063,27
20170813073,28
20170813083,30
20170813093,33
20170813103,36
20170813113,37
20170813123,38
20170813133,38
20170813143,38
20170813153,37
20170813163,38
20170813173,38
20170813183,39
20170813193,40
20170813203,40
20170813213,40
20170813223,39
20170813233,36
20170814003,34
20170814013,31
20170814023,29
20170814033,27
20170814043,27
20170814053,27
20170814063,27
20170814073,28
20170814083,30
20170814093,33
20170814103,36
20170814113,38
20170814123,39
20170814133,39
20170814143,38
20170814153,38
20170814163,38
20170814173,39
20170814183,40
20170814193,41
20170814203,41
20170814213,41
20170814223,40
20170814233,38
20170815003,35
20170815013,32
20170815023,30
20170815033,29
20170815043,28
20170815053,28
20170815063,28
20170815073,29
20170815083,31
20170815093,34
20170815103,37
20170815113,39
20170815123,39
20170815133,39
20170815143,39
20170815153,38
20170815163,39
20170815173,39
20170815183,40
20170815193,41
20170815203,41
20170815213,41
20170815223,39
20170815233,37
20170816003,35
20170816013,32
20170816023,30
20170816033,28
20170816043,27
20170816053,27
20170816063,28
20170816073,29
20170816083,31
20170816093,34
20170816103,36
20170816113,38
20170816123,39
20170816133,39
20170816143,39
20170816153,39
20170816163,39
20170816173,40
20170816183,40
20170816193,41
20170816203,42
20170816213,42
20170816223,41
20170816233,39
20170817003,36
20170817013,33
20170817023,31
20170817033,30
20170817043,29
20170817053,29
20170817063,29
20170817073,31
20170817083,33
20170817093,36
20170817103,38
20170817113,40
20170817123,41
20170817133,41
20170817143,41
20170817153,41
20170817163,41
20170817173,41
20170817183,42
20170817193,43
20170817203,43
20170817213,43
20170817223,42
20170817233,40
20170818003,37
20170818013,34
20170818023,32
20170818033,31
20170818043,30
20170818053,30
20170818063,30
20170818073,31
20170818083,33
20170818093,36
20170818103,39
20170818113,41
20170818123,41
20170818133,41
20170818143,41
20170818153,41
20170818163,41
20170818173,41
20170818183,42
20170818193,43
20170818203,43
20170818213,43
20170818223,42
20170818233,40
20170819003,37
20170819013,35
20170819023,32
20170819033,31
20170819043,30
20170819053,30
20170819063,31
20170819073,32
20170819083,34
20170819093,36
20170819103,39
20170819113,41
20170819123,42
20170819133,42
20170819143,42
20170819153,41
20170819163,41
20170819173,42
20170819183,43
20170819193,44
20170819203,44
20170819213,44
20170819223,43
20170819233,40
20170820003,38
20170820013,35
20170820023,33
20170820033,31
20170820043,30
20170820053,30
20170820063,30
20170820073,31
20170820083,33
20170820093,36
20170820103,39
20170820113,41
20170820123,42
20170820133,41
20170820143,41
20170820153,41
20170820163,41
20170820173,41
20170820183,42
20170820193,43
20170820203,43
20170820213,43
20170820223,42
20170820233,40
20170821003,37
20170821013,35
20170821023,32
20170821033,31
20170821043,30
20170821053,30
20170821063,31
20170821073,32
20170821083,34
20170821093,37
20170821103,39
20170821113,41
20170821123,42
20170821133,42
20170821143,42
20170821153,42
20170821163,42
20170821173,43
20170821183,44
20170821193,44
20170821203,45
20170821213,45
20170821223,44
20170821233,42
20170822003,39
20170822013,36
20170822023,34
20170822033,33
20170822043,32
20170822053,32
20170822063,32
20170822073,33
20170822083,35
20170822093,38
20170822103,41
20170822113,43
20170822123,43
20170822133,43
20170822143,43
20170822153,42
20170822163,43
20170822173,43
20170822183,44
20170822193,45
20170822203,45
20170822213,45
20170822223,44
20170822233,41
20170823003,39
20170823013,36
20170823023,34
20170823033,32
20170823043,32
20170823053,31
20170823063,32
20170823073,33
20170823083,35
20170823093,38
20170823103,40
20170823113,43
20170823123,43
20170823133,43
20170823143,43
20170823153,43
20170823163,43
20170823173,44
20170823183,45
20170823193,46
20170823203,46
20170823213,46
20170823223,45
20170823233,43
20170824003,40
20170824013,38
20170824023,36
20170824033,34
20170824043,34
20170824053,33
20170824063,34
20170824073,35
20170824083,37
20170824093,40
20170824103,43
20170824113,45
20170824123,46
20170824133,46
20170824143,45
20170824153,45
20170824163,45
20170824173,46
20170824183,47
20170824193,47
20170824203,48
20170824213,48
20170824223,46
20170824233,44
20170825003,42
20170825013,39
20170825023,37
20170825033,35
20170825043,34
20170825053,34
20170825063,35
20170825073,36
20170825083,38
20170825093,40
20170825103,43
20170825113,45
20170825123,46
20170825133,46
20170825143,45
20170825153,45
20170825163,45
20170825173,46
20170825183,47
20170825193,48
20170825203,48
20170825213,48
20170825223,47
20170825233,45
20170826003,42
20170826013,39
20170826023,37
20170826033,36
20170826043,35
20170826053,35
20170826063,35
20170826073,36
20170826083,38
20170826093,41
20170826103,44
20170826113,46
20170826123,47
20170826133,47
20170826143,46
20170826153,46
20170826163,46
20170826173,47
20170826183,48
20170826193,48
20170826203,49
20170826213,48
20170826223,47
20170826233,45
20170827003,42
20170827013,40
20170827023,37
20170827033,36
20170827043,35
20170827053,35
20170827063,35
20170827073,36
20170827083,38
20170827093,41
20170827103,43
20170827113,45
20170827123,46
20170827133,46
20170827143,46
20170827153,45
20170827163,46
20170827173,46
20170827183,47
20170827193,48
20170827203,48
20170827213,48
20170827223,47
20170827233,45
20170828003,42
20170828013,39
20170828023,37
20170828033,36
20170828043,35
20170828053,35
20170828063,35
20170828073,36
20170828083,39
20170828093,41
20170828103,44
20170828113,46
20170828123,47
20170828133,47
20170828143,47
20170828153,47
20170828163,47
20170828173,47
20170828183,48
20170828193,49
20170828203,50
20170828213,49
20170828223,48
20170828233,46
20170829003,44
20170829013,41
20170829023,39
20170829033,37
20170829043,36
20170829053,36
20170829063,37
20170829073,38
20170829083,40
20170829093,42
20170829103,45
20170829113,47
20170829123,48
20170829133,48
20170829143,47
20170829153,47
20170829163,47
20170829173,48
20170829183,48
20170829193,49
20170829203,50
20170829213,49
20170829223,48
20170829233,46
20170830003,43
20170830013,40
20170830023,38
20170830033,37
20170830043,36
20170830053,36
20170830063,36
20170830073,37
20170830083,39
20170830093,42
20170830103,45
20170830113,47
20170830123,48
20170830133,48
20170830143,48
20170830153,47
20170830163,48
20170830173,48
20170830183,49
20170830193,50
20170830203,50
20170830213,50
20170830223,49
20170830233,47
20170831003,45
20170831013,42
20170831023,40
20170831033,38
20170831043,38
20170831053,38
20170831063,38
20170831073,39
20170831083,41
20170831093,44
20170831103,47
20170831113,49
20170831123,50
20170831133,50
20170831143,49
20170831153,49
20170831163,49
20170831173,50
20170831183,51
20170831193,52
20170831203,52
20170831213,52
20170831223,51
20170831233,48
20170901003,46
20170901013,43
20170901023,41
20170901033,39
20170901043,39
20170901053,38
20170901063,39
20170901073,40
20170901083,42
20170901093,44
20170901103,47
20170901113,49
20170901123,50
20170901133,50
20170901143,49
20170901153,49
20170901163,49
20170901173,50
20170901183,51
20170901193,51
20170901203,52
20170901213,52
20170901223,51
20170901233,49
20170902003,46
20170902013,43
20170902023,41
20170902033,39
20170902043,39
20170902053,39
20170902063,39
20170902073,40
20170902083,42
20170902093,45
20170902103,48
20170902113,50
20170902123,51
20170902133,50
20170902143,50
20170902153,50
20170902163,50
20170902173,50
20170902183,51
20170902193,52
20170902203,52
20170902213,52
20170902223,51
20170902233,49
20170903003,46
20170903013,43
20170903023,41
20170903033,39
20170903043,39
20170903053,38
20170903063,39
20170903073,40
20170903083,42
20170903093,44
20170903103,47
20170903113,49
20170903123,50
20170903133,50
20170903143,49
20170903153,49
20170903163,49
20170903173,49
20170903183,50
20170903193,51
20170903203,51
20170903213,51
20170903223,50
20170903233,48
20170904003,45
20170904013,42
20170904023,40
20170904033,39
20170904043,38
20170904053,38
20170904063,38
20170904073,40
20170904083,42
20170904093,44
20170904103,47
20170904113,49
20170904123,50
20170904133,50
20170904143,50
20170904153,50
20170904163,50
20170904173,50
20170904183,51
20170904193,52
20170904203,53
20170904213,52
20170904223,51
20170904233,49
20170905003,47
20170905013,44
20170905023,42
20170905033,40
20170905043,39
20170905053,39
20170905063,40
20170905073,41
20170905083,43
20170905093,45
20170905103,48
20170905113,50
20170905123,51
20170905133,51
20170905143,50
20170905153,50
20170905163,50
20170905173,50
20170905183,51
20170905193,52
20170905203,52
20170905213,52
20170905223,51
20170905233,49
20170906003,46
20170906013,43
20170906023,41
20170906033,39
20170906043,39
20170906053,38
20170906063,39
20170906073,40
20170906083,42
20170906093,45
20170906103,47
20170906113,49
20170906123,50
20170906133,50
20170906143,50
20170906153,50
20170906163,50
20170906173,51
20170906183,51
20170906193,52
20170906203,53
20170906213,53
20170906223,52
20170906233,50
20170907003,47
20170907013,44
20170907023,42
20170907033,41
20170907043,40
20170907053,40
20170907063,40
20170907073,42
20170907083,44
20170907093,46
20170907103,49
20170907113,51
20170907123,52
20170907133,52
20170907143,52
20170907153,51
20170907163,51
20170907173,52
20170907183,53
20170907193,54
20170907203,54
20170907213,54
20170907223,53
20170907233,50
20170908003,48
20170908013,45
20170908023,43
20170908033,41
20170908043,40
20170908053,40
20170908063,41
20170908073,42
20170908083,44
20170908093,46
20170908103,49
20170908113,51
20170908123,52
20170908133,52
20170908143,51
20170908153,51
20170908163,51
20170908173,52
20170908183,52
20170908193,53
20170908203,54
20170908213,53
20170908223,52
20170908233,50
20170909003,47
20170909013,45
20170909023,43
20170909033,41
20170909043,40
20170909053,40
20170909063,41
20170909073,42
20170909083,44
20170909093,46
20170909103,49
20170909113,51
20170909123,52
20170909133,52
20170909143,51
20170909153,51
20170909163,51
20170909173,52
20170909183,53
20170909193,53
20170909203,54
20170909213,53
20170909223,52
20170909233,50
20170910003,47
20170910013,44
20170910023,42
20170910033,41
20170910043,40
20170910053,40
20170910063,40
20170910073,41
20170910083,43
20170910093,46
20170910103,48
20170910113,50
20170910123,51
20170910133,51
20170910143,50
20170910153,50
20170910163,50
20170910173,51
20170910183,51
20170910193,52
20170910203,52
20170910213,52
20170910223,51
20170910233,49
20170911003,46
20170911013,44
20170911023,41
20170911033,40
20170911043,39
20170911053,39
20170911063,39
20170911073,41
20170911083,43
20170911093,45
20170911103,48
20170911113,50
20170911123,51
20170911133,51
20170911143,51
20170911153,51
20170911163,51
20170911173,51
20170911183,52
20170911193,53
20170911203,53
20170911213,53
20170911223,52
20170911233,50
20170912003,47
20170912013,45
20170912023,42
20170912033,41
20170912043,40
20170912053,40
20170912063,40
20170912073,41
20170912083,43
20170912093,46
20170912103,49
20170912113,51
20170912123,51
20170912133,51
20170912143,51
20170912153,51
20170912163,51
20170912173,51
20170912183,52
20170912193,53
20170912203,53
20170912213,53
20170912223,51
20170912233,49
20170913003,47
20170913013,44
20170913023,41
20170913033,40
20170913043,39
20170913053,39
20170913063,39
20170913073,41
20170913083,43
20170913093,45
20170913103,48
20170913113,50
20170913123,51
20170913133,51
20170913143,51
20170913153,50
20170913163,51
20170913173,51
20170913183,52
20170913193,53
20170913203,53
20170913213,53
20170913223,52
20170913233,50
20170914003,47
20170914013,45
20170914023,43
20170914033,41
20170914043,41
20170914053,40
20170914063,41
20170914073,42
20170914083,44
20170914093,47
20170914103,50
20170914113,52
20170914123,53
20170914133,52
20170914143,52
20170914153,52
20170914163,52
20170914173,53
20170914183,53
20170914193,54
20170914203,54
20170914213,54
20170914223,53
20170914233,51
20170915003,48
20170915013,45
20170915023,43
20170915033,42
20170915043,41
20170915053,41
20170915063,41
20170915073,42
20170915083,44
20170915093,47
20170915103,49
20170915113,51
20170915123,52
20170915133,52
20170915143,52
20170915153,51
20170915163,52
20170915173,52
20170915183,53
20170915193,54
20170915203,54
20170915213,54
20170915223,53
20170915233,51
20170916003,48
20170916013,45
20170916023,43
20170916033,42
20170916043,41
20170916053,41
20170916063,41
20170916073,42
20170916083,44
20170916093,47
20170916103,50
20170916113,52
20170916123,52
20170916133,52
20170916143,52
20170916153,52
20170916163,52
20170916173,52
20170916183,53
20170916193,54
20170916203,54
20170916213,54
20170916223,53
20170916233,50
20170917003,48
20170917013,45
20170917023,43
20170917033,41
20170917043,40
20170917053,40
20170917063,40
20170917073,41
20170917083,43
20170917093,46
20170917103,49
20170917113,51
20170917123,51
20170917133,51
20170917143,51
20170917153,50
20170917163,51
20170917173,51
20170917183,52
20170917193,53
20170917203,53
20170917213,53
20170917223,52
20170917233,49
20170918003,47
20170918013,44
20170918023,42
20170918033,40
20170918043,40
20170918053,40
20170918063,40
20170918073,41
20170918083,43
20170918093,46
20170918103,49
20170918113,51
20170918123,52
20170918133,52
20170918143,51
20170918153,51
20170918163,51
20170918173,52
20170918183,53
20170918193,54
20170918203,54
20170918213,54
20170918223,53
20170918233,51
20170919003,48
20170919013,45
20170919023,43
20170919033,42
20170919043,41
20170919053,41
20170919063,41
20170919073,42
20170919083,44
20170919093,47
20170919103,49
20170919113,51
20170919123,52
20170919133,52
20170919143,52
20170919153,51
20170919163,51
20170919173,52
20170919183,53
20170919193,53
20170919203,54
20170919213,53
20170919223,52
20170919233,50
20170920003,47
20170920013,44
20170920023,42
20170920033,41
20170920043,40
20170920053,40
20170920063,40
20170920073,41
20170920083,43
20170920093,46
20170920103,49
20170920113,51
20170920123,52
20170920133,52
20170920143,51
20170920153,51
20170920163,51
20170920173,52
20170920183,53
20170920193,54
20170920203,54
20170920213,54
20170920223,53
20170920233,51
20170921003,48
20170921013,46
20170921023,43
20170921033,42
20170921043,41
20170921053,41
20170921063,42
20170921073,43
20170921083,45
20170921093,48
20170921103,51
20170921113,53
20170921123,53
20170921133,53
20170921143,53
20170921153,53
20170921163,53
20170921173,54
20170921183,54
20170921193,55
20170921203,55
20170921213,55
20170921223,54
20170921233,52
20170922003,49
20170922013,46
20170922023,44
20170922033,43
20170922043,42
20170922053,42
20170922063,42
20170922073,43
20170922083,45
20170922093,48
20170922103,51
20170922113,52
20170922123,53
20170922133,53
20170922143,53
